,Epoch,Datetime,lidar_path,lidar_frame_deltas,Datetime_y,camera_path,camera_frame_deltas,fused_frame_deltas
87,1715225647032.804,2024-05-09 03:34:07.032803955,1715225647032804.pcd,100.005859375,2024-05-09 03:34:07.030051025,_Color_1715225647030.05102539062500.png,66.717041015625,0.00275293
88,1715225647133.299,2024-05-09 03:34:07.133299072,1715225647133299.pcd,100.4951171875,2024-05-09 03:34:07.096768066,_Color_1715225647096.76806640625000.png,66.717041015625,0.036531006
89,1715225647233.595,2024-05-09 03:34:07.233594971,1715225647233595.pcd,100.2958984375,2024-05-09 03:34:07.230201904,_Color_1715225647230.20190429687500.png,66.717041015625,0.003393067
90,1715225647334.165,2024-05-09 03:34:07.334165039,1715225647334165.pcd,100.570068359375,2024-05-09 03:34:07.296918701,_Color_1715225647296.91870117187500.png,66.716796875,0.037246338
91,1715225647434.294,2024-05-09 03:34:07.434293945,1715225647434294.pcd,100.12890625,2024-05-09 03:34:07.430353516,_Color_1715225647430.35351562500000.png,66.7177734375,0.003940429
92,1715225647534.391,2024-05-09 03:34:07.534391113,1715225647534391.pcd,100.09716796875,2024-05-09 03:34:07.497070557,_Color_1715225647497.07055664062500.png,66.717041015625,0.037320556
93,1715225647634.573,2024-05-09 03:34:07.634572998,1715225647634573.pcd,100.181884765625,2024-05-09 03:34:07.630509521,_Color_1715225647630.50952148437500.png,66.719482421875,0.004063477
94,1715225647734.693,2024-05-09 03:34:07.734693115,1715225647734693.pcd,100.1201171875,2024-05-09 03:34:07.697229248,_Color_1715225647697.22924804687500.png,66.7197265625,0.037463867
95,1715225647834.867,2024-05-09 03:34:07.834866943,1715225647834867.pcd,100.173828125,2024-05-09 03:34:07.830668701,_Color_1715225647830.66870117187500.png,66.7197265625,0.004198242
96,1715225647935.217,2024-05-09 03:34:07.935217041,1715225647935217.pcd,100.35009765625,2024-05-09 03:34:07.897388428,_Color_1715225647897.38842773437500.png,66.7197265625,0.037828613
97,1715225648035.444,2024-05-09 03:34:08.035444092,1715225648035444.pcd,100.22705078125,2024-05-09 03:34:08.030829102,_Color_1715225648030.82910156250000.png,66.7197265625,0.00461499
98,1715225648135.71,2024-05-09 03:34:08.135709961,1715225648135710.pcd,100.265869140625,2024-05-09 03:34:08.097549316,_Color_1715225648097.54931640625000.png,66.72021484375,0.038160645
99,1715225648236.044,2024-05-09 03:34:08.236043945,1715225648236044.pcd,100.333984375,2024-05-09 03:34:08.230989258,_Color_1715225648230.98925781250000.png,66.719970703125,0.005054687
100,1715225648336.264,2024-05-09 03:34:08.336263916,1715225648336264.pcd,100.219970703125,2024-05-09 03:34:08.297709473,_Color_1715225648297.70947265625000.png,66.72021484375,0.038554443
101,1715225648436.361,2024-05-09 03:34:08.436361084,1715225648436361.pcd,100.09716796875,2024-05-09 03:34:08.431150146,_Color_1715225648431.15014648437500.png,66.72021484375,0.005210938
102,1715225648536.741,2024-05-09 03:34:08.536740967,1715225648536741.pcd,100.3798828125,2024-05-09 03:34:08.497871582,_Color_1715225648497.87158203125000.png,66.721435546875,0.038869385
103,1715225648637.037,2024-05-09 03:34:08.637037109,1715225648637037.pcd,100.296142578125,2024-05-09 03:34:08.631310303,_Color_1715225648631.31030273437500.png,66.719482421875,0.005726806
104,1715225648737.188,2024-05-09 03:34:08.737187988,1715225648737188.pcd,100.15087890625,2024-05-09 03:34:08.698029785,_Color_1715225648698.02978515625000.png,66.719482421875,0.039158203
105,1715225648837.202,2024-05-09 03:34:08.837201904,1715225648837202.pcd,100.013916015625,2024-05-09 03:34:08.831468994,_Color_1715225648831.46899414062500.png,66.719482421875,0.00573291
106,1715225648937.315,2024-05-09 03:34:08.937314941,1715225648937315.pcd,100.113037109375,2024-05-09 03:34:08.898188721,_Color_1715225648898.18872070312500.png,66.7197265625,0.03912622
107,1715225649037.954,2024-05-09 03:34:09.037954102,1715225649037954.pcd,100.63916015625,2024-05-09 03:34:09.031629150,_Color_1715225649031.62915039062500.png,66.720703125,0.006324952
108,1715225649138.227,2024-05-09 03:34:09.138227051,1715225649138227.pcd,100.27294921875,2024-05-09 03:34:09.098348877,_Color_1715225649098.34887695312500.png,66.7197265625,0.039878174
109,1715225649238.409,2024-05-09 03:34:09.238408936,1715225649238409.pcd,100.181884765625,2024-05-09 03:34:09.231788574,_Color_1715225649231.78857421875000.png,66.7197265625,0.006620362
110,1715225649338.423,2024-05-09 03:34:09.338423096,1715225649338423.pcd,100.01416015625,2024-05-09 03:34:09.298508545,_Color_1715225649298.50854492187500.png,66.719970703125,0.039914551
111,1715225649438.429,2024-05-09 03:34:09.438428955,1715225649438429.pcd,100.005859375,2024-05-09 03:34:09.431948486,_Color_1715225649431.94848632812500.png,66.719970703125,0.006480469
